半導体不足が長期化するなか、日本政府は経済安全保障上の観点から、有力企業の工場が国内に必要との立場だ。	<政府活動>,<日本>,<その他>
政府が目指すカジノ法改正で締め付けが強まるとの見方から、金沙中国やMGM中国といった運営会社の株価が急落した。	<企業活動背景>,<中国>,<その他>
世界の電力消費の半分を占めるモーターの省エネ技術の開発が国内外で進んでいる。	
観光資源を通じて域内連携を促す観光庁の実証事業に採択された。	
米農務省が同日発表した穀物の需給報告で、米国の2021~22年度の生産量見通しが前年度比6%増の3億8100万トンと前月発表を上回った。	<政府活動>,<米国>,<指数・統計>
政府は洋上風力の発電出力を40年に最大4500万キロワットと、20年の約770倍に引き上げる目標を立てる。	<政府活動>,<日本>,<目標・計画・指針>
資源エネルギー庁は13日、11日時点のレギュラーガソリンが1リットル162.1円になったと発表した。	<政府活動>,<日本>,<指数・統計>
政府肝煎りの「国産EV」も22年中の発売を目指す。	
米労働省が12日発表した8月の雇用動態調査によると、非農業部門の求人件数は1043万9000件と過去最高だった前月から65万9000件減った。	<政府活動>,<米国>,<指数・統計>
中国政府が掲げる2025年に半導体自給率70%の目標達成が難しい情勢になっている。	<政府活動>,<中国>,<指数・統計>
京都大学発スタートアップの京都フュージョニアリングは、英原子力エネルギー庁が2025年に着工する核融合炉の建設に参画する。	
国連の「気候変動に関する政府間パネル」が地球温暖化をシミュレーションする際に利用された。	
自宅で服用が可能なため、医療機関の負担が軽くなると期待されており、米国で緊急使用許可が出れば、日本政府も国内審査を経て年内にも承認する方針を示している。	<政府活動>,<日本>,<法整備・規制>
ベトナム運輸省が国内線の特定ルートで運航の再開を認めたことで、ベトナム航空や格安航空会社最大手のベトジェットエア、新興のバンブー航空などが具体的な運航便を発表した。	<企業活動背景>,<ベトナム>,<法整備・規制>
安価な運搬方法が確立されれば水素利用の拡大につながり、2050年に温暖化ガス排出量を実質ゼロにする政府目標の実現に役立つ。	
地熱産業の輸出を柱に据える政府の脱炭素戦略にも影響を与えそうだ。	
総投資額は8000億円規模とされ、日本政府が最大で半分程度を補助する見通し。	<政府活動>,<日本>,<補助金・交付金>
日本政府が海外企業に巨額の支援をするのは異例のことで今後、曲折も予想される。	<政府活動>,<日本>,<補助金・交付金>
インド政府は8日、業績不振が続く国営エア・インディアの全株式を同国最大財閥のタタ・グループに売却すると発表した。	<政府活動>,<インド>,<補助金・交付金>
政府はかねて売却先を募り、タタが最有力候補だと報じられていた。	<政府活動>,<日本>,<補助金・交付金>
総投資額は8000億円規模で、日本政府が最大で半分を補助する見通し。	<政府活動>,<日本>,<補助金・交付金>
経済産業省は8日、2021年10~12月期の国内粗鋼生産量が前年同期比9.6%増の2411万トンになるとの見通しを発表した。	<政府活動>,<日本>,<指数・統計>
宅配や省人化など次世代モデルの構築が急務となっている。	
厚労省は12月にも追加接種を始めたい考えで、データを基に審査する。	<政府活動>,<日本>,<法整備・規制>,<検討>
政府は追加接種をにらみ、ファイザーと1億2000万回分のワクチン供給に向けて協議をしている。	<政府活動>,<日本>,<法整備・規制>,<検討>
背景には総務省の接待問題もある。	
配達や持ち帰りに限っていた政府の外食促進策「Go To、イート」は店内での飲食にも使えるようにする。	
政府が低炭素化政策を打ち出し、国内天然ガス田の枯渇も迫るなど逆風が吹く中、液化天然ガス輸入や発電、自然エネルギー導入推進に海外勢のノウハウを活用する。	<企業活動背景>,<日本>,<目標・計画・指針>
省エネや、自社で再生可能エネルギーを利用した発電に取り組み、50年度にはグループから排出するCO2を実質ゼロにする目標を加えた。	
融資に政府保証が付くのは今回が初めてとみられる。	
政府が新型コロナウイルス禍で資金不足に陥った企業を支援するために設立した保証制度を使う。	<企業活動背景>,<日本>,<目標・計画・指針>
厚生労働省は毎年9月以降、全国約5000カ所の医療機関の患者数を取りまとめて発表する。	<政府活動>,<日本>,<その他>
北欧ノルウェーで政府や企業が交通インフラを「脱炭素仕様」に塗り替えようとしている。	<政府活動>,<ノルウェー>,<その他>
政府は2050年までに温暖化ガス排出の実質ゼロを目標に掲げた。	<政府活動>,<日本>,<目標・計画・指針>
アラブ首長国連邦アブダビの政府系ファンドが出資する半導体受託製造大手グローバルファウンドリーズは6日までに、ナスダック市場への新規株式公開を申請した。	
金融庁は上場企業など約4000社を対象に、気候変動に伴う業績などへの影響を開示するよう義務付けることを検討する。	<政府活動>,<日本>,<法整備・規制>,<検討>
欧州連合で医薬品の審査を担当する欧州医薬品庁は4日、新型コロナウイルスワクチンの追加接種について、健康な18歳以上も2回目の接種から6カ月後に接種してもよいと勧告した。	<政府活動>,<欧州>,<法整備・規制>
石油由来の従来のジェット燃料から、バイオ原料などを使った持続可能な航空燃料への切り替えを加速し、エネルギー業界や各国政府との連携も模索する。	
農林水産省は2021年度第2次の小豆の関税割当数量を1万3400トンにする。	<政府活動>,<日本>,<税制・予算>
人手不足が続く建設業では2024年度から残業規制が導入されるため、デジタル技術の導入による省力化が急務になっている。	
英政府が温暖化ガスの削減に向けた施策として、ガス料金に上乗せする環境課税の強化を検討していることが明らかになった。	<政府活動>,<英国>,<税制・予算>
政府は電子商取引サイトに出品した個人事業者が買い手に名前や連絡先などの個人情報を開示しなくても取引できるようにする。	<政府活動>,<日本>,<その他>
消費者庁がこのほどインターネット上の商品取引のルールなどを定めた特定商取引法の運用を整理し直した。	<政府活動>,<日本>,<法整備・規制>,<検討>
政府がリチウムの採掘を独占するほか、電力市場で国営企業を優遇する措置を導入する。	<政府活動>,<日本>,<法整備・規制>,<施行>
リチウムなど戦略的に重視する鉱物の採掘を政府が独占する。	<政府活動>,<日本>,<その他>
温暖化対策の国際枠組みである「パリ協定」の実現に向け、各国の代表や非政府組織らが脱炭素の目標や、その具体策を話し合う。	
気候変動に関する政府間パネルが8月に公表した報告書の分析も使いながら、脱炭素の対策を加速する背景や、COP26の焦点、課題を読み解く。	<企業活動背景>,<日本>,<目標・計画・指針>
経済産業省は1日、脱炭素技術の研究開発や普及を支援する2兆円の基金から次世代半導体などデジタルインフラ事業に最大1410億円を拠出する方針を決めた。	<政府活動>,<日本>,<目標・計画・指針>
農林水産省は1日、2021年度のバター輸入枠を6400トンから9500トンに見直すと発表した。	<政府活動>,<日本>,<法整備・規制>,<検討>,<改正>
バターや脱脂粉乳は農水省が輸入量や価格水準を管理する「国家貿易」の下にある。	
対象は、鉄道やバス、航空などを組み込んだツアーや宿泊商品を念頭に観光庁が選ぶ。	<政府活動>,<日本>,<目標・計画・指針>
2030年に300万トンのアンモニア燃料の調達をめざす日本政府の目標にメドがつく。	
総務省は10月以降に発売する携帯端末で、自社回線でしか使えないようにするSIMロックを原則禁止。	<政府活動>,<日本>,<法整備・規制>
南部の広東省では1日、気温上昇で需要が高まる特別ピーク時の料金を25%上げる。	
上海に近い浙江省も10月中旬、ピーク時の料金を引き上げる。	
経済産業省が30日発表した8月の商業動態統計速報によると、小売業販売額は前年同月比3.2%減の12兆180億円だった。	<政府活動>,<日本>,<指数・統計>
日本政府が掲げた高い目標の達成に向け、経済産業省資源エネルギー庁の政策立案力や調整力が問われている。	<企業活動背景>,<日本>,<目標・計画・指針>
同庁は1973年のオイルショックを受けて設立され、価格が高騰する石油の消費を抑えようと省エネ政策を主導した。	<政府活動>,<日本>,<その他>
経済産業省が30日発表した8月の鉱工業生産指数速報値は95.0となり、前月比3.2%下がった。	<政府活動>,<日本>,<指数・統計>
農林水産省が29日に公表した10月の野菜卸値見通しによると、調査対象の14品目のうちバレイショとタマネギは1カ月を通して平年より2割以上高値になりそうだ。	<政府活動>,<日本>,<指数・統計>
資源エネルギー庁が29日発表した27日時点のガソリン給油所の全国平均販売価格は、前週比0.3円高い1リットル158.7円。	<政府活動>,<日本>,<指数・統計>
国土交通省は7月に不正が発覚したトヨタモビリティ東京の店舗「レクサス高輪」について、車を国の車検場に持ち込まず車検サービスを店で完結できる認証の「指定自動車整備事業」を取り消す処分をした。	<政府活動>,<日本>,<法整備・規制>
企業が知的財産の投資・活用を通じて成長する「知財ガバナンス」を進めるのを促すため、政府がガイドライン作りに乗り出した。	<政府活動>,<日本>,<その他>
政府はJR北海道が分割民営化時に赤字補填のために配分された「経営安定基金」のうち約3000億円を高金利で貸し付けられるようにし、新型コロナウイルス禍で悪化する同社の経営を支援する。	<政府活動>,<日本>,<補助金・交付金>
総務省幹部への接待問題が発覚後、官僚らとの個別の会食を原則、禁止する決まりを設けた。	
住友不動産は28日、断熱性や省エネ性能が高い「ZEH-M」を新築分譲マンションの標準仕様にすると発表した。	
政府が28日に発表する北海道を含む19都道府県の緊急事態宣言について、北海道でも10月から解除される可能性が浮上している。	<企業活動背景>,<日本>,<法整備・規制>,<廃止>
自社技術を利用し、50年に温暖化ガス排出量を実質ゼロとする政府目標より早期の実現を目指す。	
ローカル5Gは総務省が電波を開放し、工場など地域を限定して通信網を整備できる。	<政府活動>,<日本>,<その他>
22年3月までにイベント開催制限が完全に撤廃され、政府の支援が25年まで継続することを前提にしている。	
経済産業省と国土交通省は洋上風力整備の「促進区域」として新たに秋田県沖を選んだが、北海道は促進区域選定につながる「有望区域」への格上げもゼロ。	<政府活動>,<日本>,<目標・計画・指針>
経済産業省は太陽光の発電量が多くて電気が余りがちな昼間に安く、需給が厳しい時に高くなるプランの設定を事業者に義務付ける検討に入った。	<政府活動>,<日本>,<法整備・規制>,<検討>
政府が検討する新型コロナウイルスのワクチン接種者を対象にした行動制限の緩和に期待が集まる。	<企業活動背景>,<日本>,<その他>
国土交通省は26日、JR東海によるリニア中央新幹線の静岡工区のトンネル掘削工事の影響を議論する有識者会議を開いた。	<政府活動>,<日本>,<国際会議・会合・会談>
国交省は26日に同報告の修正案を示し、不測の事態が起これば工事を一時中断して河川や地下水への影響を確認するなど、JR東海が監視を徹底すると盛り込んだ。	<政府活動>,<日本>,<法整備・規制>,<改正>
中国政府が主催する世界インターネット大会が26日に開幕した。	<企業活動背景>,<中国>,<その他>
電子政府の司令塔の役割を果たす韓国知能情報社会振興院の文龍植院長は「電子政府成功のカギは業務プロセスの革新にある」と語った。	
--韓国で電子政府が進んだ背景は。	
八丁味噌の登録では、農水省は2017年12月、愛知県全体を生産地とし、近代的な製法で生産する業者も加盟する組合の製品を保護対象に認定した。	<政府活動>,<日本>,<法整備・規制>
資源エネルギー庁が24日発表した21日時点のガソリン給油所の全国平均販売価格は1リットル158.4円。	<政府活動>,<日本>,<指数・統計>
化学肥料に比べて市場規模は小さいが、農林水産省が5月に有機農業面積の大幅拡大を盛り込んだロードマップを策定したことを受けて問い合わせが増えている。	<政府活動>,<日本>,<指数・統計>
温暖化ガス排出量を2050年に実質ゼロにする政府目標の達成に向け、早期の技術開発を目指す。	
エネルギー商社の鈴与商事は22日、甲府支店の新社屋が国の推進する省エネルギービルの認証「ニアリーZEB」を取得したと発表した。	
政府は若手支援に力を入れ始めたが、非常に先駆的でユニークな取り組みが京都大学にある。	<企業活動背景>,<日本>,<その他>
米司法省は21日、米アメリカン航空と米格安航空会社大手ジェットブルー航空の提携が反トラスト法に違反するとして、提携阻止を求めて東部マサチューセッツ州の裁判所に提訴した。	<政府活動>,<米国>,<法整備・規制>
9月にデジタル庁が発足し、国を挙げた行政のデジタル化が動き出した。	<企業活動背景>,<日本>,<その他>
タイ政府が国営タイ石油公社を通じ、国内の電気自動車の普及を一気に進める。	<政府活動>,<タイ>,<目標・計画・指針>
中国政府は観光需要をテコに、弱含む景気の復調につなげる。	<政府活動>,<中国>,<その他>
仕入れ価格の上昇で販売価格との「逆ざや」が急速に広がったためで、英政府は関係機関と対応協議を続ける。	<政府活動>,<英国>,<法整備・規制>,<検討>
ロイター通信は19日、異常破裂によって複数の死亡事故を起こした旧タカタ製のエアバッグについて、米運輸省高速道路交通安全局が安全性に関する追加調査を行うと報じた。	<政府活動>,<米国>,<法整備・規制>,<改正>
総務省は20日の敬老の日にあわせ、65歳以上の高齢者に関する統計を公表した。	<政府活動>,<日本>,<その他>
政府が秋にも行動制限を緩和する見通しを受け、新型コロナウイルス禍の外出自粛要請などで打撃を受けてきた旅行・外食各社が準備に動き出した。	<企業活動背景>,<日本>,<法整備・規制>
経済産業省などが実施する、スタートアップ側から評価されている大企業についての調査で、KDDIが4年連続で首位になった。	<政府活動>,<日本>,<指数・統計>
調査は「イノベーティブ大企業ランキング」として、スタートアップと大企業を結ぶイベント「イノベーションリーダーズサミット」運営事務局と経産省が共同で実施。	<政府活動>,<日本>,<その他>
農林水産省が17日発表した2020年産米の8月分の相対取引価格は1俵あたりの全銘柄平均で1万3830円と、前年同月に比べ11%下がった。	<政府活動>,<日本>,<指数・統計>
北海道は新型コロナウイルス対策で政府が検討している行動制限緩和に向けた実証実験に参加する意向を17日中に伝える。	<政府活動>,<日本>,<その他>
厚生労働省は17日、専門家会議を開き、遺伝子を効率よく改変するゲノム編集技術を使って品種改良したマダイについて、安全審査を不要と判断した。	<政府活動>,<日本>,<法整備・規制>,<検討>
米商務省が発表した8月の小売売上高は6187億ドルで前月から0.7%増えた。	<政府活動>,<米国>,<指数・統計>
フィリピン財務省は16日、SNSで人気があり影響力を持つ「インフルエンサー」と呼ばれる人物250人を対象に、納税義務を果たしているか調査に乗り出すと発表した。	<政府活動>,<フィリピン>,<税制・予算>
徴税を担う内国歳入庁が調査を進める。	<政府活動>,<日本>,<法整備・規制>
米政府は20日に追加接種を始める計画を立てており、FDAなどが専門家による検討を進めている。	<企業活動背景>,<米国>,<法整備・規制>,<検討>
米商務省が16日発表した8月の小売売上高は6187億ドルで前月から0.7%増えた。	<政府活動>,<米国>,<指数・統計>
特許庁が4月に公表した出願動向調査「半導体露光の前後処理技術」をもとに、露光周辺技術の動向をまとめた。	<政府活動>,<日本>,<その他>
資源エネルギー庁が15日発表した13日時点の全国平均は1リットル158.3円と前週比0.2円高い。	<政府活動>,<日本>,<指数・統計>
総務省は2021年度から産学官連携で人工衛星の故障を予防するサービス開発に乗り出す。	<政府活動>,<日本>,<その他>
政府が目指す脱炭素やエネルギー政策の議論で避けて通れない。	<企業活動背景>,<日本>,<その他>
東京電力福島第1原子力発電所から出る放射性物質を含む処理水の海洋放出を巡り、関係省庁と東京電力によるリモート説明会が14日、茨城県や市町村、関係団体向けに開かれた。	<政府活動>,<日本>,<国際会議・会合・会談>
経済産業省などが風評被害の抑制や賠償を含む当面の対策を説明する一方、漁業団体からは放出反対の声が上がった。	<企業活動背景>,<日本>,<指数・統計>
政府が処理水放出に関する当面の対策をとりまとめた8月下旬以降、茨城の関係者への説明は初めて。	
政府などはテレワークによる出勤者数の7割削減を求めているが、対応に苦慮している現状が改めて浮き彫りになった。	<企業活動背景>,<日本>,<法整備・規制>
米農務省は10日発表した穀物の需給報告で、2021~22年度の米国の大豆生産量見通しを前年度比6%増の1億1900万トンと前月発表に比べ上方修正した。	<政府活動>,<米国>,<指数・統計>,<改正>
格差是正にむけ政府が掲げる「共同富裕」も人件費増など業績への重荷となる。	<企業活動背景>,<日本>,<その他>
経済産業省は13日、脱炭素化を支援する2兆円の基金から、二酸化炭素を資源として再利用する技術の普及に最大1830億円を配分する方針を決めた。	<政府活動>,<日本>,<目標・計画・指針>
経済産業省と国土交通省は13日、洋上風力発電の整備を促進する区域として新たに秋田県八峰町と能代市沖の3200ヘクタールを指定した。	<政府活動>,<日本>,<目標・計画・指針>
8月には9月末までとしていたが、鉄道の利用状況が引き続き厳しく、政府の雇用調整助成金の特例措置の期限が11月末までのため、さらに2カ月間延長する。	
政府は2040年までに最大で4500万キロワットの洋上風力発電の案件をつくる目標を掲げており、日本での洋上風車の需要増を見込む。	<企業活動背景>,<日本>,<目標・計画・指針>
各国政府が「脱炭素」の政策を競うなか、脱炭素への姿勢を鮮明にして巨大市場を取り込む。	<企業活動背景>,<日本>,<その他>
環境省と経済産業省は、企業の温暖化ガス排出量の報告内容や公表の手法を見直す。	<政府活動>,<日本>,<法整備・規制>,<検討>,<改正>
政府が配布した30ドル相当のビットコインを現金化しようと並んでいたが、ATMが故障したのだ。	
政府は新型コロナウイルス対策の緊急事態宣言に関し、宮城、岡山の両県を13日から解除する。	<政府活動>,<日本>,<法整備・規制>,<廃止>
総務省は10日、携帯販売代理店の不適切営業についての通報窓口を設置したと発表した。	<政府活動>,<日本>,<その他>
2020年12月以降に日本に入国・帰国した陽性者のゲノム解析結果を厚労省が集計して判明した。	<政府活動>,<日本>,<その他>
日本の農林水産省は2021年5月に「みどりの食料システム戦略」を公表し、日本の農林水産業が目指す将来像を示した。	<政府活動>,<日本>,<目標・計画・指針>
香港紙サウスチャイナ・モーニング・ポストは9日、中国政府がネットゲームの新作発売に関する審査を一時凍結したと報じた。	<政府活動>,<チャイナ>,<法整備・規制>,<廃止>
中国政府は直近、未成年者のゲーム利用を厳しく制限するなど業界への締め付けを強めている。	<政府活動>,<中国>,<目標・計画・指針>
企業は規制に先回りすることが必要になり、政府への協力も重要な責任と強調した。	
スミス氏はマイクロソフトで法務畑を歩み、1990年代後半から2000年代前半にかけて米司法省が同社を反トラスト法違反の疑いで訴えた裁判を担当した。	
政府は12日までとしていた緊急事態宣言を19都道府県で30日まで延長した。	<政府活動>,<日本>,<法整備・規制>,<改正>
経済産業省などが主催しており、ファナックや安川電機など40弱の企業や自治体も参加。	<政府活動>,<日本>,<国際会議・会合・会談>
米労働省が8日発表した7月の雇用動態調査によると、非農業部門の求人件数は1093万4000件で前月から74万9000件増加した。	<政府活動>,<米国>,<指数・統計>
政府が掲げた2050年までに国内の温暖化ガス排出実質ゼロ、30年度に13年度比で46%削減する目標に向けた原子力発電と再生可能エネルギーのあり方が論戦の主戦場になる。	<企業活動背景>,<日本>,<目標・計画・指針>
英国の競争・市場庁は7日、米ソニー・ミュージックエンタテインメントによる音楽配信の支援サービス「AWAL」の買収について、「競争上懸念がある」と発表した。	<政府活動>,<英国>,<補助金・交付金>
資源エネルギー庁が8日発表した6日時点の全国平均は1リットル158.1円と、前週比0.3円高い。	<政府活動>,<日本>,<指数・統計>
農林水産省は8日、国が輸入して製粉会社などに売り渡す小麦の価格を10月から前半期に比べ平均19%引き上げると発表した。	<政府活動>,<日本>,<指数・統計>
2050年までに二酸化炭素排出量を実質ゼロにする「カーボンニュートラル」を政府が発表し、脱炭素化に向けた動きが自動車業界にも大きく広がっている。	<企業活動背景>,<日本>,<その他>
厚生労働省は7日、国内で4番目となる新型コロナウイルスワクチンの供給にめどがついたと発表した。	<政府活動>,<日本>,<その他>
農林水産省が7日発表した食品価格動向調査によると、8月30日の週はレタスとキュウリの小売価格が平年比で約6割高となった。	<政府活動>,<日本>,<指数・統計>
3例目の死亡例の発生については、既に厚労省が6日に発表。	<政府活動>,<日本>,<その他>
情報通信研究機構などは無線基地局を簡素化し、大幅な省エネと低コスト化を可能にする技術を共同開発した。	
再生可能エネルギーの調達や省エネ機器の導入も後押しする。	
日本のデジタル政策の司令塔となるデジタル庁が1日から始動した。	<政府活動>,<日本>,<その他>
米政府は製油所の円滑な再開に向け、戦略石油備蓄を放出し、米石油大手エクソンモービルに150万バレルを貸し出すと発表した。	<政府活動>,<米国>,<その他>
国土交通省の審議会が7月、完全民営化や新線の早期実現を求める答申をまとめたことに応じたもの。	<企業活動背景>,<日本>,<法整備・規制>
格付投資情報センターは3日、東急不動産ホールディングスが発行予定のESG債について環境省が定める指針に適合することを確認したと発表した。	<企業活動背景>,<日本>,<法整備・規制>
2021年度では同省が選ぶグリーンファイナンスで初めてのモデル事例となる。	<企業活動背景>,<日本>,<その他>
高速通信規格「5G」の対応などでスマホの消費電力が増えるなか、ニーズの高まる省エネ電子部品のシェアの拡大を目指す。	
三省堂書店は2日、東京都千代田区神田神保町にある本社・本店ビルを建て替えると発表した。	<政府活動>,<日本>,<その他>
厚生労働省は優先して審査を進める「先駆的医薬品」に同候補薬を国内で初めて指定している。	<政府活動>,<日本>,<目標・計画・指針>
新型コロナウイルス禍で来日に支障が出ているが、政府も外国人技能実習制度や特定技能制度で受け入れを進める。	<政府活動>,<日本>,<目標・計画・指針>
厚生労働省は8月26日、異物混入が報告されたロットと、同時期に同じ生産ラインで作られた2つのロット番号のワクチン約160万回分の接種を見合わせるよう要請。	<政府活動>,<日本>,<法整備・規制>
資源エネルギー庁が1日発表した8月30日時点の全国平均は1リットル157.8円と、前週比0.4円安い。	<政府活動>,<日本>,<指数・統計>
風邪の症状や喉の痛みを和らげる効果があるとしてタイで古くから用いられてきた植物だが、タイ政府が新型コロナウイルスの軽症患者の症状を和らげるとし、栽培を推奨しているためだ。	
背景には農家の所得を増やし、ワクチン調達の遅れや経済低迷への不満を抑え込みたい政府の思惑がある。	
厚生労働省が定める「職業性ストレス簡易調査票」の57項目の質問と、独自に設定した質問で構成する。	
中国政府は大型テーマパークの運営を認可し、新型コロナウイルスの感染を抑え込みながら、消費振興の両立をめざす。	<政府活動>,<中国>,<法整備・規制>
HPVワクチンは2013年4月に公的な定期接種の対象になったが、全身の痛みなど副反応の報告が相次いだことから、厚労省は同年6月に積極的な接種の勧奨を中止していた。	<政府活動>,<日本>,<法整備・規制>,<廃止>
政府が2019年に定めた「AI戦略」で人材育成を打ち出したのを受け、デジタル社会の担い手の裾野を広げるのが狙いだ。	<企業活動背景>,<日本>,<目標・計画・指針>
調達する資金は自然災害対策やホームドア整備、省エネルギー性能が高い新型車両の導入などの費用の一部に充てる。	
音の商標は2015年に導入され、マツキヨは17年に出願したが、特許庁側は、電話帳「ハローページ」に「マツモトキヨシ」と読む別人が複数掲載されていることなどから、商標登録はできないとしていた。	<政府活動>,<日本>,<法整備・規制>
デジタル庁は首相の下にデジタル相を据える首相直轄の組織だ。	
シンガポール政府はネットを介して単発の仕事を請け負う「ギグワーカー」の保護策を導入する。	<政府活動>,<シンガポール>,<その他>
政府は27日、製鉄所やコンビナートにおけるドローン利用の規制緩和を公表した。	<政府活動>,<日本>,<法整備・規制>
政府は2021年度中にもロボットの公道での走行を認める方針で、物流企業は配送の効率化のためにロボット導入を目指す。	<政府活動>,<日本>,<法整備・規制>
山梨・静岡両県のアクセスが向上し、両県庁間は1時間35分と一般道を利用した場合より70分短くなる。	
文部科学省の研究所が8月上旬にまとめた報告書では、科学論文の影響力や評価を示す指標でインドに抜かれて世界10位に落ちた。	<政府活動>,<日本>,<指数・統計>
世界の科学論文の動向は文科省の「科学技術・学術政策研究所」が毎年まとめている。	<政府活動>,<日本>,<その他>
経済産業省は27日、電力会社が保管する液化天然ガスの在庫や発電の余力を監視する方針を決めた。	<政府活動>,<日本>,<目標・計画・指針>
中国政府系機関は27日、中国のインターネットの利用者が10億人を突破したと発表した。	<政府活動>,<中国>,<指数・統計>
新薬承認の審査手続きを上部機関の米保健福祉省が調査する異例の展開となり、両社には誤算だ。	<企業活動背景>,<米国>,<その他>
現時点で健康被害は確認されていないが、厚生労働省は混入の可能性がある約160万回分の使用見合わせを要請。	<政府活動>,<日本>,<法整備・規制>
同省は異物は金属の可能性があるとみている。	<政府活動>,<日本>,<目標・計画・指針>
神奈川県や横浜市による支援もあり、企業は2050年までに実質ゼロにする政府目標に向けた取り組みを加速させている。	<企業活動背景>,<日本>,<目標・計画・指針>
カルチュア・コンビニエンス・クラブ傘下のCCCマーケティングは26日、福島県会津若松市で進む政府の「スーパーシティ」構想に参加すると発表した。	
厚生労働省は日本時間26日未明、複数の接種施設から異物の混入が報告されたとして、モデルナ製ワクチン約160万回分の接種を見合わせると発表した。	<政府活動>,<日本>,<その他>
巨大ITに対しては各国政府が監視の目を強めている。	<政府活動>,<日本>,<目標・計画・指針>
政府は27日から、北海道を新型コロナウイルスの緊急事態宣言の対象に加える。	<政府活動>,<日本>,<法整備・規制>,<施行>
中国工業情報化省も25日、ナトリウムイオン電池の規格作りに乗り出すと発表。	<政府活動>,<日本>,<その他>
実現に向けたエネルギー基本計画や、炭素に価格をつけるカーボンプライシングの議論では省庁間の縦割りや不毛な綱引きばかりが目立つ。	
政府は4月、炭素ゼロの中間的目標である30年度の温暖化ガス削減を、13年度比46%減に引き上げた。	<政府活動>,<日本>,<指数・統計>
資源エネルギー庁が25日発表した23日時点の全国平均は1リットル158.2円と、前週に比べて0.4円安い。	<政府活動>,<日本>,<指数・統計>
米中対立を受けて中国政府が半導体産業の成長を後押ししたことで製造装置の販売が好調だったうえ、政府の補助金が大幅に増えた。	<政府活動>,<中国>,<指数・統計>
高止まりする通信料に政府が法改正などでメスを入れてきた結果だ。	
従来の注射によるワクチンより低コストで省力化が見込めるとしている。	
政府の分科会が12日に人流抑制に向けて百貨店に強力な措置を求めたことを受けて、新型コロナウイルス下で初めて実施した。	<企業活動背景>,<日本>,<法整備・規制>
農林水産省が発表した2021年の一番茶の作物統計によると、静岡県の荒茶生産量は前年比2.7%増の9680トンだった。	<政府活動>,<日本>,<指数・統計>
厚生労働省が原則40歳以上への公的接種の対象に加えることを決定し、滞留していたワクチンの使用メドがつき始めた。	<企業活動背景>,<日本>,<法整備・規制>,<施行>
中国政府などが主催し、例年は米国のハイテク企業の幹部の参加が目立っていた。	<企業活動背景>,<米国>,<その他>
政府の補助金が支給されるほか、新型コロナウイルス禍で出張を自粛したことなどに伴うコスト削減が寄与する。	<企業活動背景>,<日本>,<その他>
各国政府が「脱炭素」に動くなか、バスの電動化のインフラ市場を開拓する。	
ESGの動きが広がるなか、女性登用に取り組む企業は増加傾向にあるものの、政府が掲げる女性管理職比率30%の達成には遠く及ばない結果となった。	<企業活動背景>,<日本>,<その他>
過酷な状況に耐える技術を生み出すことで、一般住宅の省エネルギー化や新たなビジネスにつなげる構えだ。	
質問、政府、企業、国民がよりよい日本を目指しているのに、うまく進んでいるように思えません。	<企業活動背景>,<日本>,<目標・計画・指針>
厚生労働省などが所管する日本医療研究開発機構が、国内100以上の大学や研究機関のデータを集約する。	
国税庁は同訴訟で問題となった金融商品の税務上の取り扱いを変更した。	<政府活動>,<日本>,<税制・予算>,<改正>
英国の競争・市場庁は20日、米半導体大手エヌビディアによる英半導体設計大手アームの買収について「競争上の深刻な懸念がある」とする報告書をまとめた。	<政府活動>,<英国>,<法整備・規制>
英政府は報告書を受け、最大400億ドルの大型買収を阻止するかどうかを精査する。	<政府活動>,<英国>,<法整備・規制>,<検討>
国連の気候変動に関する政府間パネルは最新の報告書で、温暖化の元凶が人間の活動にある、と断定した。	<政府活動>,<日本>,<その他>
政府は30年度に温暖化ガスを13年度比で46%減らす目標を掲げる。	<政府活動>,<日本>,<目標・計画・指針>
消費者庁は20日、企業の不正を通報した人の保護を強化する体制について指針を公表した。	<政府活動>,<日本>,<その他>
細菌による感染症に使う抗生物質「メロペン」の依存度が高く、政府が全国の公立病院で使う医薬品を入札で決める「集中購買」の影響を受ける可能性がある。	<政府活動>,<日本>,<その他>
2050年に温暖化ガス排出量を実質ゼロにする政府目標の達成に貢献する技術として、都市ガス業界は実用化を急ぐ。	
農林水産省がまとめた2020年産米の7月分の相対取引価格は1俵あたりの全銘柄平均で1万4057円と、前年同月に比べ10%下がった。	<政府活動>,<日本>,<指数・統計>
環境省と経済産業省は18日、日本が排出する温暖化ガスを2050年までに実質ゼロにする長期戦略案をまとめた。	<政府活動>,<日本>,<目標・計画・指針>
政府は戦略を10月までに閣議決定し、国連への提出をめざす。	<政府活動>,<日本>,<法整備・規制>,<施行>
資源エネルギー庁が18日発表した16日時点の全国平均は1リットル158.6円と、前週に比べて0.1円高い。	<政府活動>,<日本>,<指数・統計>
国連の気候変動に関する政府間パネルの第1作業部会が、世界の気候変動の実情や予測に関する科学分析の結果を報告書にまとめた。	<政府活動>,<日本>,<法整備・規制>,<検討>
政府は2040年までに原発45基分を整備する方針だが、道筋は不透明だ。	<政府活動>,<日本>,<目標・計画・指針>
法廷闘争が長引けば、2024年の有人月面探査再開を目指す米政府のスケジュールにも影響する恐れがある。	
