79742142	環境省		環境省_次期生物多様性国家戦略策定に向けた地方公共団体首長ワークショップの開催について	<政府活動>,<日本>,<その他>	生物多様性に関する地域の先進的な実践事例から、自然を活用した社会課題解決の着想を得て次期生物多様性国家戦略に組み込むことを目的とする地方公共団体首長との意見交換会（ワークショップ）を、令和４年１月12日（水）にオンライン方式と対面方式の併用により開催します。	<政府活動>,<日本>,<その他>
81161073	環境省		環境省_令和4年度「持続可能な社会の形成に向けた金融行動原則」に基づく環境金融の実態調査業務	<政府活動>,<日本>,<その他>	次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
86172738	環境省		環境省_我が国の食品ロスの発生量の推計値の公表について	<政府活動>,<日本>,<目標・計画・指針>	１．令和２年度の食品ロスの発生量の推計結果を公表しましたので、お知らせします。２．令和２年度の食品ロス量は約522万トンと推計されました。３．食品ロスの削減は資源循環と炭素中立型の経済社会を形成する上で重要な課題であり、環境省では、関係省庁、地方自治体及び事業者等と協力して、より一層食品ロス削減のための取組を進めてまいります。	<政府活動>,<日本>,<目標・計画・指針>
79261790	環境省		環境省_令和3年度臭気判定士試験の結果について		環境省では毎年度、国家資格である臭気判定士の資格取得に必要な試験として臭気判定士試験を実施しています。令和３年度の試験は、11月13日（土）に東京都、愛知県及び大阪府の３ヶ所で一斉に行われ、483名が受験し、合格者は140名（合格率29.0％）でした。	<政府活動>,<日本>,<その他>
86394468	環境省		環境省_令和3年度瀬戸内海における各種調査の結果について		瀬戸内海環境保全特別措置法等の施行状況を確認するため、環境省は関係府県と連携し、調査を実施しています。　今般、令和３年度に実施した調査結果を取りまとめましたのでお知らせします。　今後もこれらの調査を定期的に実施し、瀬戸内海環境保全特別措置法等に係る施行状況を確認してまいります。	<政府活動>,<日本>,<その他>
84706916	環境省		環境省_再生可能エネルギー発電設備の適正な導入及び管理のあり方に関する検討会の開催について	<政府活動>,<日本>,<法整備・規制>,<検討>	環境省は、経済産業省、農林水産省及び国土交通省とともに、令和4年5月12日（木）に 「再生可能エネルギー発電設備の適正な導入及び管理のあり方に関する検討会」（第3回）を開催します。	<政府活動>,<日本>,<法整備・規制>,<検討>
81807980	環境省		環境省_令和4年度国立公園巡回促進デジタルスタンプラリー実施等業務		次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
87560043	環境省		家電リサイクル法に基づく立入検査の実施状況について		１．令和３年度における特定家庭用機器再商品化法（家電リサイクル法）第53条に基づく小売業者への立入検査の実施状況について取りまとめましたので公表します。	<政府活動>,<日本>,<その他>
87888843	環境省		いっしょに考える「福島、その先の環境へ。」チャレンジアワード2022の募集開始について	<政府活動>,<日本>,<その他>	いっしょに考える「福島、その先の環境へ。」チャレンジアワード2022の募集開始について	<政府活動>,<日本>,<その他>
80561363	環境省		環境省_有明海・八代海等総合調査評価委員会水産資源再生方策検討作業小委員会及び海域環境再生方策検討作業小委員会の合同開催について	<政府活動>,<日本>,<国際会議・会合・会談>	令和４年１月24日（月）に有明海・八代海等総合調査評価委員会水産資源再生方策検討作業小委員会（第９回）及び海域環境再生方策検討作業小委員会（第９回）を開催します。なお、本小委員会は、新型コロナウイルス感染症の感染拡大防止のため、WEB会議方式により開催します。	<政府活動>,<日本>,<国際会議・会合・会談>
83674736	環境省		環境省_令和4年度企業の事業活動における温室効果ガス排出量算定等促進事業委託業務		次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
82260806	環境省		環境省_第1回日本・フィリピン環境ウィークの結果について		日本国環境省は、令和４年３月２日（水）～同年３月４日（金）、フィリピン共和国環境天然資源省（DENR）と共催で、「第１回日本・フィリピン環境ウィーク」を開催しました。　３月２日（水）に中井環境事務次官及びレオネス環境天然資源省次官が出席し、両省の環境分野の協力に関する日本・フィリピン環境政策対話を実施し、気候変動分野の今後の連携・協力を確認する、共同声明を発出しました。同日午後には第６回廃棄物管理に関する対話を実施しました。　また３月３日（木）及び３月４日（金）のオンラインセミナーでは中川環境大臣政務官、レオネス次官及び越川駐フィリピン日本国大使による開会挨拶の後、気候変動と都市間連携に関する２つのプレナリーセッションを行いました。また、気候変動対策に関する３つのテーマでセミナーを開催し、両国の官民関係者の参加の下、課題解決に向けたそれぞれの役割や協力について議論を深めました。さらに、本邦企業のフィリピンでの更なる展開促進に向けた企業展示とプレゼンテーションなどのビジネスマッチングイベントを開催し、国内外より約650名が参加しました。	<政府活動>,<日本>,<その他>
81212288	環境省		環境省_北海道の死亡野鳥における高病原性鳥インフルエンザウイルス検査陽性について		北海道根室市で令和４年１月28日（金）に回収され、簡易検査で陽性となったハシブトガラス１羽の死亡個体について遺伝子検査を実施したところ、本日高病原性鳥インフルエンザウイルスが検出された（H５亜型陽性）旨の報告がありました。	<政府活動>,<日本>,<その他>
79366078	環境省		環境省_中間貯蔵・環境安全事業株式会社における高濃度PCB廃棄物処理事業の今後の方針に関する説明会の開催について	<政府活動>,<日本>,<その他>	中間貯蔵・環境安全事業株式会社（ＪＥＳＣＯ）において実施しておりますポリ塩化ビフェニル（ＰＣＢ）の処理に関して、令和３年９月22日（水）に豊田市に対して、事業終了準備期間を活用し、令和５年度末まで処理を継続すること及び、北九州事業地域で新たに発見されたＰＣＢ廃棄物の一部をＪＥＳＣＯ豊田事業所での処理対象物とすること、ＪＥＳＣＯ豊田事業所の解体撤去に要する期間の延長についての検討を要請いたしました。　豊田市民の皆様に、要請に至った経緯や要請内容、今後の取組について御説明することを目的に「中間貯蔵・環境安全事業株式会社（ＪＥＳＣＯ）における高濃度ＰＣＢ廃棄物処理事業の今後の方針に関する説明会」を開催いたします。	<政府活動>,<日本>,<法整備・規制>
82779534	環境省		環境省_北海道での高病原性鳥インフルエンザ発生に伴う野鳥緊急調査の結果について		北海道北見市における高病原性鳥インフルエンザの発生（野鳥国内54例目）を受けて、令和４年３月18日（金）に北海道が野鳥監視重点区域内における現地の野鳥の生息状況などの調査を実施したところ、野鳥の大量死等の異常は確認されませんでした。	<政府活動>,<日本>,<その他>
82521981	環境省		環境省_令和4年度皇居外苑浄化施設凝集剤他購入	<政府活動>,<日本>,<補助金・交付金>	次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
83030397	環境省		環境省_放射性物質汚染対処特別措置法に基づく汚染廃棄物対策地域、除染特別地域及び汚染状況重点調査地域の指定の解除について	<政府活動>,<日本>,<法整備・規制>,<廃止>	放射性物質汚染対処特別措置法に基づき、汚染廃棄物対策地域、除染特別地域及び汚染状況重点調査地域として指定されている福島県田村市、汚染状況重点調査地域として指定されている本宮市及び桑折町について、本日付けで指定を解除しました。　汚染廃棄物対策地域及び除染特別地域の指定解除は１例目、汚染状況重点調査地域の指定解除は19例目～21例目となります。これにより、汚染廃棄物対策地域及び除染特別地域として指定されている市町村は10市町村、汚染状況重点調査地域として指定されている市町村は83市町村（福島県以外の市町村を含む。）になります。※「平成二十三年三月十一日に発生した東北地方太平洋沖地震に伴う原子力発電所の事故により放出された放射性物質による環境の汚染への対処に関する特別措置法」	<政府活動>,<日本>,<法整備・規制>,<廃止>
86228530	環境省		環境省_北海道の死亡野鳥における高病原性鳥インフルエンザウイルス検査陽性について		北海道美幌町で令和４年５月14日（土）にオジロワシ１羽の死亡個体が回収され、６月１日（水）に簡易検査を実施したところ、Ａ型鳥インフルエンザウイルスの陽性反応が確認された旨の報告がありました。	<政府活動>,<日本>,<その他>
83635309	環境省		環境省_再エネ熱利用・自家消費型再エネ発電等の価格低減促進事業補助金の公募開始について	<政府活動>,<日本>,<補助金・交付金>	１．標記事業の補助金について、一般社団法人環境技術普及促進協会から公募が開始されます。２．令和４年４月14日（木）から同年５月18日（水）までの第１次公募を始め、７月まで計３回公募します。３．詳細は同協会ホームページを御覧ください。	<政府活動>,<日本>,<目標・計画・指針>
86395552	環境省		環境省_令和4年度バッテリー交換式EV開発及び再エネ活用の組合せによるセクターカップリング実証事業の公募について	<政府活動>,<日本>,<補助金・交付金>	この度、令和４年度「バッテリー交換式EV開発及び再エネ活用の組合せによるセクターカップリング実証事業」の公募を開始することとなりましたので、お知らせします。	<政府活動>,<日本>,<補助金・交付金>
80561824	環境省		環境省_令和4年度石綿読影の精度確保等調査業務		次のとおり、参加希望書類の募集を行います。	<政府活動>,<日本>,<補助金・交付金>
80423614	環境省		環境省_令和3年度G7等支援業務		次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
84706918	環境省		環境省_令和4年度家庭部門のCO2排出実態統計調査インターネット・モニター調査事業委託業務	<政府活動>,<日本>,<その他>	次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
80936403	環境省		環境省_北海道の死亡野鳥における高病原性鳥インフルエンザウイルス検査陽性について		北海道根室市で令和４年１月23日（日）に回収され、簡易検査で陽性となったハシブトガラス５羽の死亡個体について遺伝子検査を実施したところ、本日高病原性鳥インフルエンザウイルス（H5N1亜型陽性）が検出された旨の報告がありました。	<政府活動>,<日本>,<その他>
85562713	環境省		環境省_令和4年度国立公園等資源整備事業費補助金の間接補助事業の公募について	<政府活動>,<日本>,<補助金・交付金>	令和４年度の国立公園等資源整備事業費補助金を活用した事業（国立公園等多言語解説等整備事業）を実施します。当該補助金の執行団体として環境省が選定した一般財団法人自然公園財団が、間接補助事業の公募を開始しました。	<政府活動>,<日本>,<その他>
84696839	環境省		環境省_令和4年度水俣のリソースを活用した水俣条約への貢献に係る調査・推進業務	<政府活動>,<日本>,<目標・計画・指針>	次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
86566819	環境省		環境省_プラスチック資源循環法における計画認定等に関する事業者向け説明会の開催について	<政府活動>,<日本>,<その他>	環境省では、プラスチックに係る資源循環の促進等に関する法律の施行に合わせ、令和４年３月31日に「製造・販売事業者等による自主回収・再資源化事業計画の認定申請の手引き」、「排出事業者等による再資源化事業計画認定申請の手引き」及び「排出事業者のプラスチック使用製品産業廃棄物等の排出の抑制及び再資源化等の促進に関する判断の基準の手引き」を公表しました。　今般、関連する事業者、地方公共団体の方に向けて、当該手引きの概要について解説するオンライン説明会を開催することとなりましたのでお知らせいたします。	<政府活動>,<日本>,<法整備・規制>,<検討>
87352447	環境省		インターナルカーボンプライシングを用いた投資決定モデル事業参加企業募集について	<政府活動>,<日本>,<補助金・交付金>	¹ICPとは、企業内部で独自に設定し使用する炭素価格のことであり、脱炭素推進へのインセンティブ、収益機会とリスクの特定、あるいは投資の意思決定における指針等として活用されています。	<政府活動>,<日本>,<目標・計画・指針>
81429709	環境省		環境省_皇居外苑管理事務所及び北の丸分室複合機の賃貸借及び保守業務		次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
82260802	環境省		環境省_岩手県の死亡野鳥における高病原性鳥インフルエンザウイルス検査陽性について		岩手県久慈市で令和４年３月１日（火）に回収されたハシブトガラス１羽の死亡個体について遺伝子検査を実施したところ、３月７日（月）に高病原性鳥インフルエンザウイルスが検出された（Ｈ５亜型陽性）旨の報告がありました。	<政府活動>,<日本>,<その他>
79366081	環境省		環境省_GENESIS 松島計画に係る計画段階環境配慮書に対する環境大臣意見の提出について	<政府活動>,<日本>,<法整備・規制>,<施行>	環境省は、「GENESIS 松島計画　計画段階環境配慮書」（電源開発株式会社）に対する環境大臣意見を経済産業大臣に提出した。　本計画は、既設の石炭火力発電設備に、石炭をガス化する設備を付加することにより高効率化した上で、段階的な移行によりゼロエミッション火力の実現を目指すもの。　環境大臣意見では、事業者に対して、（１）石炭火力発電を巡る国内外の状況が極めて厳しい状況を十分認識し、可能な限り早期にバイオマスやアンモニア等のカーボンフリー代替燃料の導入を進めること、（２）我が国の温室効果ガス削減目標と整合した対応の道筋が描けない場合には事業実施の再検討を含め、あらゆる選択肢を検討すること等を求めている。　また、経済産業省に対して、我が国の温室効果ガス削減に係る新たな中期目標を確実に達成するために電力業界が計画的に削減に取り組む自主的枠組みに関する早期の取組を促し、政策的対応について必要な検討を進めることを求めている。	<政府活動>,<日本>,<法整備・規制>,<施行>
80423598	環境省		環境省_北海道での高病原性鳥インフルエンザ発生に伴う野鳥緊急調査の結果について		北海道苫前町における高病原性鳥インフルエンザの発生（野鳥国内10例目）を受けて、令和４年１月７日（金）から９日（日）までの３日間、北海道が野鳥監視重点区域内における現地の野鳥の生息状況などの調査を実施したところ、野鳥の大量死等の異常は確認されませんでした。	<政府活動>,<日本>,<その他>
83726057	環境省		環境省_北海道における高病原性鳥インフルエンザの疑似患畜の確認について	<政府活動>,<日本>,<その他>	令和４年４月16日（土）、北海道白老町の養鶏場において、高病原性鳥インフルエンザの疑似患畜が確認された旨の報告がありました。この報告を受け、発生農場の周辺10km圏内を野鳥監視重点区域に指定し、野鳥の監視を強化します。	<政府活動>,<日本>,<法整備・規制>
82779536	環境省		環境省_北海道の死亡野鳥における高病原性鳥インフルエンザウイルス検査陽性について		北海道根室市で令和４年３月14日（月）に回収され、簡易検査で陽性となったハシブトガラス１羽の死亡個体について遺伝子検査を実施したところ、３月22日（火）に高病原性鳥インフルエンザウイルス（H５N１亜型）が検出された旨の報告がありました。	<政府活動>,<日本>,<その他>
78297067	環境省		環境省_令和3年度慢性砒素中毒症に関する健康影響調査業務		次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
85713751	環境省		環境省_令和4年度脱炭素社会を支えるプラスチック等資源循環システム構築実証事業の二次募集について	<政府活動>,<日本>,<補助金・交付金>	環境省は、脱炭素社会構築に資する資源循環システム構築の加速化を図るため、従来型のプラスチック利用を段階的に改めることとし、化石由来資源について再生可能なバイオマスプラスチックや紙などへの代替及びプラスチック等のリサイクル困難素材のリサイクル技術・設備導入を推進しています。本事業は、化石由来資源の代替素材開発や、使用済みの化石由来資源のリサイクル技術・システム高度化など、技術的課題を解決し事業化に向けて必要な実証を行うものです。令和４年度事業の実施主体について、下記のとおり募集しますので、お知らせします。	<政府活動>,<日本>,<目標・計画・指針>
86228534	環境省		環境省_佐賀県唐津市沖における洋上風力発電事業に係る計画段階環境配慮書に対する環境大臣意見の提出について	<政府活動>,<日本>,<法整備・規制>,<施行>	１． 環境省は、「（仮称）佐賀県唐津市沖における洋上風力発電事業計画段階環境配慮書」（関西電力株式会社）に対する環境大臣意見を経済産業大臣に提出した。２．  環境大臣意見では、（１）住居等への影響について適切に調査、予測及び評価を行い、その結果を踏まえ、風力発電設備を住居等から離隔を取ること等により、風車の影による生活環境への影響を回避又は極力低減すること（２）専門家等からの助言を踏まえた鳥類に対する適切な調査、予測及び評価を行いその結果を踏まえ、環境保全措置を講ずることにより、鳥類への影響を回避又は極力低減すること（３）現地調査により眺望の特性、利用状況等を把握した上で、フォトモンタージュ等を作成して客観的な予測及び評価を行い、その結果を踏まえ、主要な眺望点から最大限離隔距離を取る等の措置を講ずること。また、重要な眺望景観について、当該自然公園の管理者、地方公共団体その他の関係機関、地域住民等の意見を踏まえること等を求めている。	<政府活動>,<日本>,<法整備・規制>,<施行>
81890432	環境省		環境省_第12回「持続可能な都市ハイレベルセミナー」の開催結果について		日本国環境省、ラオス人民民主共和国天然資源環境省等は、令和４年２月21日（月）～22日（火）に、第12回「持続可能な都市ハイレベルセミナー」をWeb会議形式で開催しました。　本セミナーでは、グリーンで包摂的なコロナ禍からのリカバリーという観点から、世界の各都市が、より持続可能で強靭な都市へと変革すべく、着手している取組について共有されました。環境省からは、中央政府と自治体のパートナーシップなどマルチステークホルダー間での連携と、各都市の取組の面的展開が重要であることを紹介しました。	<政府活動>,<日本>,<国際会議・会合・会談>
80423611	環境省		環境省_令和4年度鳥類の被害防止に係る農薬登録基準設定に関する文献等調査業務		次のとおり、参加希望書類の募集を行います。	<政府活動>,<日本>,<補助金・交付金>
88336076	環境省		令和3年度「大規模感染リスクを低減するための高機能換気設備等の導入支援事業」の3次公募開始について	<政府活動>,<日本>,<その他>	新型コロナウィルス感染症の影響により、不特定多数の方が集まるような飲食店等では、業況が急激に悪化している。そこで、飲食店などの不特定多数の人が利用する施設等を対象に、密閉空間とならないよう、換気能力が高く、同時に建築物の省CO2化促進にも資する高機能換気設備などの高効率機器の導入を支援する。	<政府活動>,<日本>,<補助金・交付金>
80336922	環境省		環境省_令和3年度災害廃棄物対策推進シンポジウムの開催について	<政府活動>,<日本>,<その他>	環境省では、令和４年１月26日（水）に「令和３年度災害廃棄物対策推進シンポジウム」をオンライン方式で開催いたします。今年度は「気候危機時代の災害廃棄物対策 ～多様なリスクの想定と柔軟な現場対応～」をテーマに気候変動と将来の災害リスクに関する基調講演、豪雨災害や土砂災害発生時の災害廃棄物対策についての講演を予定しています。	<政府活動>,<日本>,<その他>
85562710	環境省		環境省_島牧村沖洋上風力発電事業に係る計画段階環境配慮書に対する環境大臣意見の提出について	<政府活動>,<日本>,<法整備・規制>,<施行>	環境省は、「（仮称）島牧村沖洋上風力発電事業に係る計画段階環境配慮書」（北海道洋上風力開発合同会社）に対する環境大臣意見を経済産業大臣に提出した。　環境大臣意見では、（１）鳥類への影響について、専門家等からの助言を踏まえた適切な調査、予測及び評価を行い、その結果を踏まえ、環境保全措置を講ずることにより、鳥類への影響を回避又は極力低減すること。（２）海生生物への影響について、専門家等の助言を踏まえ、適切な調査、予測及び評価を行うこと。また、その結果を踏まえ、藻場の改変を回避又は極力低減するとともに、工事中における水の濁り等により、海生生物の生息・生育環境への影響が懸念される場合は、環境保全措置を講ずること。（３）景観への影響について、風力発電設備等の配置等の検討 に当たっては、現地調査により主要な眺望点及び利用施設からの眺望の特性、利用状況等を把握した上 で予測及び評価を行い、 その結果を踏まえ、眺望景観への影響を回避又は極力低減すること。等を求めている。	<政府活動>,<日本>,<法整備・規制>,<施行>
83223747	環境省		環境省_佐賀県唐津市沖洋上風力発電事業に係る計画段階環境配慮書に対する環境大臣意見の提出について	<政府活動>,<日本>,<法整備・規制>,<施行>	令和４年４月４日（月）、環境省は、「（仮称）佐賀県唐津市沖洋上風力発電事業計画段階環境配慮書」（株式会社レノバ）に対する環境大臣意見を経済産業大臣に提出した。　本事業は、佐賀県唐津市の沖合において、最大で出力400,000kW程度の風力発電所を設置するものである。　	<政府活動>,<日本>,<法整備・規制>,<施行>
83674735	環境省		環境省_第16回「みどりの式典」の開催と「令和4年緑化推進運動功労者内閣総理大臣表彰」の受賞者の決定について	<政府活動>,<日本>,<その他>	「みどりの日」について国民の関心と理解を一層促進し「みどり」についての国民の造詣を深めるため、第16回「みどりの式典」を以下のとおり開催します。また、環境省推薦に係る緑化推進運動功労者内閣総理大臣表彰受賞者が決定したのでお知らせします。	<政府活動>,<日本>,<その他>
81963539	環境省		環境省_令和3年度大気環境における放射性物質の常時監視に関する評価検討会の開催について	<政府活動>,<日本>,<法整備・規制>,<検討>	令和４年３月２日（水）に「令和３年度大気環境における放射性物質の常時監視に関する評価検討会」を開催します。　本検討会では、令和２年度の大気環境における放射性物質モニタリングの測定結果について、専門的な見地から評価等を行います。　なお、本検討会は、新型コロナウイルスの感染拡大防止のため、ＷＥＢ会議方式により開催いたします。	<政府活動>,<日本>,<法整備・規制>,<検討>
85508913	環境省		環境省_動鳴山風力発電事業に係る環境影響評価準備書に対する環境大臣意見の提出について	<政府活動>,<日本>,<法整備・規制>,<施行>	環境省は、「（仮称）動鳴山風力発電事業環境影響評価準備書」（自然電力株式会社）に対する環境大臣意見を経済産業大臣に提出した。　環境大臣意見では、（１）土工量が大きく、大規模な土地の改変を伴う計画となっていることから、土工量及び土地の改変を最小限に抑えたものとなるよう、工事計画の見直しを行うこと、（２）バードストライクの有無等に係る事後調査を適切に実施するとともに、重要な鳥類や渡り鳥に対する重大な影響が認められた場合は、専門家等からの助言を踏まえて、鳥類からの視認性を高める措置や稼働調整等の追加的な環境保全措置を講ずること、等を求めている。	<政府活動>,<日本>,<法整備・規制>,<施行>
82446682	環境省		環境省_自然公園法施行規則の一部を改正する省令の公布について	<政府活動>,<日本>,<法整備・規制>,<施行>	第204回通常国会において成立した「自然公園法の一部を改正する法律」（令和３年法律第29号）等の施行に向け、「自然公園法施行規則の一部を改正する省令」を本日公布しましたので、お知らせいたします。　あわせて、令和４年１月14日（金）～令和４年２月13日（日）の間に実施した自然公園法施行規則の一部を改正する省令案に関する意見の募集（パブリックコメント）について、その結果を取りまとめましたので、お知らせいたします。	<政府活動>,<日本>,<法整備・規制>,<施行>,<改正>
81963548	環境省		環境省_いわき太陽光発電事業に係る計画段階環境配慮書に対する環境大臣意見の提出について	<政府活動>,<日本>,<法整備・規制>,<施行>	環境省は、「（仮称）いわき太陽光発電事業計画段階環境配慮書」（ＣＥＳいわき太陽光発電所合同会社）に対する環境大臣意見を経済産業大臣に提出した。　環境大臣意見では、（１）土地の安定性が確保される勾配の決定や工法の選択、適切な排水計画の採用等により、土地の安定性及び水環境への影響を極力回避又は低減すること、（２）太陽電池発電設備の処分等に当たっては、太陽電池発電設備中の有害物質の含有状況を把握した上で、適切な保守点検及び維持管理を行い、可能な限りリユースすることにより、廃棄物の発生抑制に努めること。やむを得ず廃棄物となるものについては可能な限りリサイクルするなど、適正な処理を行う計画とすること等を求めている。	<政府活動>,<日本>,<法整備・規制>,<施行>
81161068	環境省		環境省_令和4年度森林等の吸収源に関する調査業務		次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
82849420	環境省		環境省_令和2年度ダイオキシン類対策特別措置法施行状況について		都道府県等127地方公共団体からの報告に基づき、令和２年 (2020年)４月１日から令和３年(2021年)３月31日までを対象に、ダイオキシン類対策特別措置法（以下「法」という。）の施行状況を取りまとめたのでお知らせいたします（詳細は添付資料参照）。	<政府活動>,<日本>,<法整備・規制>,<検討>
85016477	環境省		環境省_令和4年度浄化槽の法定検査及び浄化槽整備促進に関する調査検討業務		次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
81890442	環境省		環境省_令和4年度温室効果ガス排出量算定・報告・公表制度基盤整備事業委託業務		次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
83456808	環境省		環境省_岩手県での高病原性鳥インフルエンザ発生に伴う野鳥緊急調査の結果について		岩手県八幡平市における高病原性鳥インフルエンザの発生（野鳥国内60例目）を受けて、令和４年３月30日（水）から同年４月４日（月）の６日間、岩手県が野鳥監視重点区域内における現地の野鳥の生息状況などの調査を実施しました。この調査において、野鳥の大量死等の異常は確認されませんでした。	<政府活動>,<日本>,<その他>
84921633	環境省		環境省_石狩湾洋上風力発電所に係る計画段階環境配慮書に対する環境大臣意見の提出について	<政府活動>,<日本>,<法整備・規制>,<施行>	環境省は、「（仮称）石狩湾洋上風力発電所計画段階環境配慮書」（日本風力開発株式会社）に対する環境大臣意見を経済産業大臣に提出した。　環境大臣意見では、（１）関係機関等と連携しつつ、石狩市の「風力発電ゾーニング計画書」を踏まえて検討するとともに、北海道、石狩市等と意見交換等を積極的に実施した上で、必要に応じて事業内容に適切に反映させること、（２）鳥類や海生生物について、専門家等からの助言を踏まえた調査、予測及び評価を行い、適切な環境保全措置を講じ、影響を回避又は極力低減すること、（３）国定公園内の主要な眺望点及び利用施設から可能な限り離隔を取る等の措置を講じ、眺望景観への影響を回避又は極力低減すること等を求めている。	<政府活動>,<日本>,<法整備・規制>,<施行>
83567214	環境省		環境省_令和4年度経済社会における生物多様性の主流化の促進に関する調査検討委託業務		入 札 公 告   次のとおり一般競争入札に付します。   　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　令和４年４月13日   　　　　　　　　　　　　　　　　　　　　　　　支出負担行為担当官  　　　　　　　　　　　　　　　　　　　　　　　　　環境省自然環境局長 奥田 直久  １ 競争入札に付する事項 （１）件 名 令和４年度経済社会における生物多様性の主流化の促進に関する調査検討委託業務【総合評価落札方式】 （２）仕様等 入札説明書による。 （３）納入期限 令和５年３月31日 （４）納入場所 入札説明書による。 （５）入札方法 本件は、入札に併せて技術等の提案書を受け付け、価格と技術等の総合評価によって落札者を決定する総合評価落札方式の入札である。  入札金額は、業務に要する一切の費用を含めた額とする。落札決定に当たっては、入札書に記載された金額に当該金額の10％に相当する額を加算した金額(当該金額に１円未満の端数があるときは、その端数金額を切り捨てるものとする。)をもって落札価格とするので、入札者は、消費税に係る課税事業者であるか免税事業者であるかを問わず、見積った契約金額の１１０分の１００に相当する金額を入札書に記載すること。  ２ 競争参加資格 （１）予算決算及び会計令第７０条の規定に該当しない者であること。なお、未成年者、被保佐人又は被補助人であって、契約締結のために必要な同意を得ている者は、同条中、特別の理由がある場合に該当する。 （２）予算決算及び会計令第７１条の規定に該当しない者であること。 （３）環境省大臣官房会計課長から指名停止措置が講じられている期間中の者でないこと。 （４）令和０４・０５・０６年度環境省競争参加資格（全省庁統一資格）「役務の提供等」の「調査・研究」又は「その他」において、開札時までに「Ａ」、「Ｂ」、「Ｃ」又は「Ｄ」級に格付されている者であること。 （５）入札説明書において示す暴力団排除に関する誓約事項に誓約できる者であること。  ３ 入札者の義務  この入札に参加を希望する者は、環境省が交付する入札説明書に基づいて、提案書を作成し、期限までに提出しなければならない。また、開札日の前日までの間において支出負担行為担当官から当該提案書に関して説明を求められた場合は、これに応じなければならない。  なお、提出された提案書は、環境省において入札説明書に定める技術等の要求要件及 び評価基準に基づき審査するものとし、審査の結果、合格した提案書に係る入札書のみを落札決定の対象とする。提案書の合否については、開札日の前日までに連絡するものとする。  ４ 契約条項を示す場所、入札説明書の交付及び問合せ先等 （１）契約条項を示す場所及び問合せ先 〒100-8975 東京都千代田区霞が関１－２－２（中央合同庁舎第５号館２６階） 環境省自然環境局自然環境計画課生物多様性主流化室 電話：03-3581-3351（内線6668） 電子メール：shizen-suishin＠env.go.jp ※問合せ方法の詳細は、入札説明書による。 （２）入札説明書の交付 調達ポータルサイトの「調達情報の検索 調達種別の選択」から、必要な情報を入力又は選択し本件を検索の上、本件の「調達資料」をダウンロードして入手すること。 ・https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101 （３）入札説明会の日時及び場所  開催しない。  ５ 提案書の提出期限等及び競争執行の場所等 （１）提案書の提出について 期限 令和４年５月12日（木） 17時00分まで 場所 〒100-8975 東京都千代田区霞が関１－２－２ 環境省自然環境局自然環境計画課生物多様性主流化室 （中央合同庁舎第５号館 ２６階） 方法 詳細は入札説明書による。 （２）入札及び開札について 日時 令和4年5月17日（火） 14時00分 場所 環境省審議官室横会議室 東京都千代田区霞が関１－２－２（中央合同庁舎第５号館26階）  ６ 電子調達システムの利用 本案件は、電子調達システムで行う。なお、電子調達システムによりがたい者は、発注者に申し出た場合に限り紙入札方式によることができる。  ・https://www.geps.go.jp  ７ その他 （１）入札及び契約手続において使用する言語及び通貨  日本語及び日本国通貨に限る。 （２）入札保証金及び契約保証金 免除 （３）入札の無効  本公告に示した競争参加資格のない者のした入札及び入札に関する条件に違反した 入札は無効とする。 （４）契約書作成の要否 要 （５）落札者の決定方法  次の各要件に該当する者のうち、入札説明書に定める総合評価の方法によって得られた数値の最も高い者を落札者とする。  ① 入札価格が、予算決算及び会計令第７９条の規定に基づいて作成された予定価格の制限の範囲内であること。  ② 提案書が、環境省による審査の結果、合格していること。 （６）委託業務経費の算出等に当たっては、「環境省における委託業務経費の算出等に関する基本方針」に従うこと。 http://www.env.go.jp/kanbo/chotatsu/category_03.html （７）その他 詳細は入札説明書による。	<政府活動>,<日本>,<その他>
81431601	環境省		環境省_令和4年度適正なリユースの促進及び違法な不用品回収業者対策に向けた調査・検討業務	<政府活動>,<日本>,<その他>	次のとおり一般競争入札に付します。	<政府活動>,<日本>,<その他>
